chr,start,end,state,GC,CpG,nCGm,LINE,SINE,NLp,ins.std,del.std,sub.std,microsat.std
8,91000001,92000001,6,37.6568,4,6540,483,395,679,1.041182857,-0.268570922,2.05208278,1.098804391
8,92000001,93000001,6,36.9333,2,4994,532,395,857,2.709960004,0.40835623,1.390816666,-1.207039735
8,93000001,94000001,6,37.1579,2,6598,462,391,809,1.443409246,1.324914392,1.704053295,-0.270302894
8,94000001,95000001,6,39.0035,5,6107,488,541,825,0.789724604,0.097393402,0.002831692,-2.088401169
8,95000001,96000001,6,40.9083,9,7576,473,910,251,0.339767514,0.640386937,0.385016099,-0.638102035
8,96000001,97000001,6,40.5694,5,4982,507,589,620,0.846158936,1.030742934,0.98479123,1.018047216
8,97000001,98000001,6,40.4313,7,5572,519,529,401,3.091761216,2.412912598,1.880683646,-0.246757396
8,98000001,99000001,6,41.6411,5,6177,445,840,209,0.978841464,-0.39106993,0.406461549,-0.079760573
8,99000001,100000001,6,40.6842,7,5620,526,734,141,1.961524605,1.975867924,0.727309548,-0.571588477
8,100000001,101000001,5,37.237,7,5881,548,545,115,-1.088289692,0.14393148,1.298924189,-1.505005042
8,101000001,102000001,5,41.4639,8,4810,502,862,365,-0.359176107,-0.090084904,-1.305648051,-0.670131338
8,102000001,103000001,5,42.1862,7,6530,487,694,594,-1.61829447,-0.906315908,0.097947575,-1.334737495
8,103000001,104000001,5,42.4937,10,8104,423,870,297,-0.2922202,0.032598817,0.590363223,2.571661768
8,104000001,105000001,5,38.7824,6,6849,534,558,373,-0.463261856,-0.291130748,-0.032047795,0.455795543
8,105000001,106000001,5,37.887,5,5755,483,516,606,0.001962071,0.037929366,0.311301757,0.334591808
8,106000001,107000001,5,36.3063,1,4382,429,383,243,-0.893480325,-0.182908967,-0.420833771,0.138039826
8,107000001,108000001,5,37.0869,3,5241,504,488,247,0.51663615,0.344971688,0.687291586,0.664298671
8,108000001,109000001,5,37.3254,0,5288,428,376,404,-1.510764062,-0.418409159,-0.887435845,0.974045115
8,109000001,110000001,5,37.2292,4,4659,555,466,884,-0.722915324,0.802641107,0.77960167,0.66078246
8,110000001,111000001,5,37.0038,5,4500,514,402,852,1.267633156,0.272877102,0.615800329,1.724314125
8,111000001,112000001,5,34.7074,2,3624,549,287,745,-0.099111149,0.631444314,-0.312895818,-1.476784655
8,112000001,113000001,5,34.501,0,3881,510,259,821,-0.287470804,-1.202055715,0.240047137,0.502895038
8,113000001,114000001,5,34.5253,0,4485,456,344,835,1.05138786,-1.037999058,-0.160443784,0.384442918
8,114000001,115000001,5,34.0737,1,3416,524,259,832,0.334135358,-0.064226399,0.666642528,-0.984805181
8,115000001,116000001,5,34.4466,0,3579,567,272,781,0.593405435,0.387002227,1.629350683,1.58024179
8,116000001,117000001,5,36.0897,3,6082,420,349,477,1.479458895,0.319701664,0.34789967,0.291215687
8,117000001,118000001,5,38.5367,3,6053,446,508,402,-2.303740755,-1.556850853,-1.868906441,0.448064756
8,118000001,119000001,5,38.9123,2,5132,517,511,569,-1.556700969,-1.608681373,-0.800476574,-0.152711587
8,119000001,120000001,5,39.5969,2,5968,494,604,135,0.694249466,1.167053977,0.182089182,-1.015904706
8,120000001,121000001,5,39.0157,7,5712,505,648,560,-0.307173564,1.614086068,1.183192047,-1.785999628
8,121000001,122000001,5,39.2523,4,6330,512,724,262,-1.557389313,-1.500689598,-0.74701361,-0.928806178
8,122000001,123000001,5,37.8463,1,6075,459,625,140,-1.006754339,0.813189688,0.196391393,2.348794296
8,123000001,124000001,6,40.0427,1,4646,485,603,156,1.455858903,0.322396694,0.473013387,-0.152769294
8,124000001,125000001,6,42.6805,11,6886,538,914,132,1.207927304,1.672663177,1.347039042,-0.076408779
8,125000001,126000001,6,42.5629,5,4870,491,856,175,0.637634493,0.758280145,-0.154279078,0.605343825
8,126000001,127000001,6,42.1968,4,6288,485,927,330,1.29105504,2.088967808,0.687992968,1.093260777
8,127000001,128000001,6,39.5795,1,5911,567,667,797,1.344603891,-0.291579163,-0.562759301,-2.08766584
8,128000001,129000001,6,41.4589,4,5332,530,878,539,3.324662928,2.752710026,3.141178277,0.678299508
8,129000001,130000001,6,40.6562,0,6542,468,745,281,1.305573442,0.588786555,1.09138791,-0.458799424
8,130000001,131000001,6,38.8573,0,6534,617,628,723,1.277886062,0.606049436,0.572978552,-0.018305277
8,131000001,132000001,6,42.5831,5,7323,563,969,173,2.474722508,2.539664547,1.536213003,-0.506572718
8,132000001,133000001,6,38.8376,2,6599,605,526,842,1.274399658,1.317997227,1.706209322,-0.315814759
8,133000001,134000001,6,41.2193,4,5713,523,674,890,0.531577018,0.416230073,-0.002976868,-0.318343223
8,134000001,135000001,6,45.9912,2,4653,465,902,373,1.995908433,1.002100732,1.088929382,-0.708239778
8,135000001,136000001,6,41.9004,4,3098,506,600,854,2.178514728,2.212667889,1.937314454,1.123290711
8,136000001,137000001,6,41.931,2,5473,496,577,805,0.155525219,-0.020709096,-0.716480288,0.043094245
8,137000001,138000001,6,37.9109,0,4732,524,496,889,1.45560553,1.554501808,1.697374065,1.270078547
8,138000001,139000001,6,37.6218,0,5164,483,432,840,0.052142781,-0.402480447,0.188891472,-1.497790974
8,139000001,140000001,6,43.2748,2,4770,454,683,876,1.302622441,1.429624591,1.969974666,-0.810350582
8,140000001,141000001,6,45.6255,3,3621,497,507,818,2.818471381,2.005009607,1.533780626,2.073894732
8,141000001,142000001,6,45.0101,12,9286,634,864,426,1.267181402,0.797386034,-0.566811425,-0.1669172
8,142000001,143000001,6,52.7641,28,5287,420,659,304,2.712250507,1.532447771,1.337322336,0.669598429
8,143000001,144000001,6,54.9001,36,3328,359,326,335,2.934467204,1.572096592,2.486134685,-0.051371822
8,144000001,145000001,6,49.9646,76,3441,366,561,175,1.63472224,1.091468632,0.511028229,0.159003897
8,145000001,146000001,6,55.9078,96,4577,409,816,158,3.332531575,2.738434476,2.407018821,-1.719549373
9,1,1000001,6,42.4612,13,4682,394,785,616,0.398633615,0.51885432,0.885841641,-0.414793181
9,1000001,2000001,6,39.6479,4,2079,503,414,914,1.43963696,1.631994314,1.085244138,-0.092641889
9,2000001,3000001,6,40.2007,8,8386,424,473,798,0.433348377,0.744567467,1.417706249,-0.296149332
9,3000001,4000001,6,37.7347,2,5755,480,424,625,1.57514479,1.050984855,0.784713323,-0.468300779
9,4000001,5000001,6,40.7727,10,5826,515,683,250,0.359998386,0.705459241,0.208885956,-0.843984266
9,5000001,6000001,6,38.8168,11,5261,601,480,303,1.728540734,0.752911636,1.09805502,1.456420095
9,6000001,7000001,6,41.1427,6,7183,449,909,333,0.375949897,0.645701169,-0.283310578,0.097851548
9,7000001,8000001,6,39.4427,1,5625,416,451,668,0.760923718,0.497097911,1.349590237,-1.510539571
9,8000001,9000001,6,37.3825,2,6009,364,461,887,2.61946867,2.136643881,1.260918827,-0.008210066
9,9000001,10000001,6,35.0608,0,4391,441,344,850,0.047490092,-0.244730646,0.161122862,0.154038735
9,10000001,11000001,6,35.1542,1,4065,451,352,781,3.308448713,1.137448823,2.001079452,0.801561932
9,11000001,12000001,6,34.8909,1,4137,511,245,662,0.67250736,0.945946955,1.223101384,-0.610881355
9,12000001,13000001,6,35.5933,1,4306,474,331,691,0.008854282,0.082461741,-0.169754039,0.936330375
9,13000001,14000001,6,37.6064,2,6662,411,473,695,0.767254629,-0.485099548,-0.826142078,0.164543751
9,14000001,15000001,6,38.7313,7,6063,389,472,604,2.632499295,2.143170453,2.765851805,1.058682309
9,15000001,16000001,6,38.7608,6,5903,590,674,299,0.417993794,-0.034862066,1.088781764,-0.515560903
9,16000001,17000001,6,41.2681,3,6377,314,607,63,0.360272195,0.045347395,0.481441617,-0.320906932
9,17000001,18000001,6,38.0731,3,5379,580,418,541,-0.221048824,0.065697179,0.793268612,-1.113881098
9,18000001,19000001,6,39.0534,2,5067,459,478,315,2.028976543,1.990866271,1.902045935,-1.102589181
9,19000001,20000001,6,40.6334,9,6882,518,911,549,1.993986292,2.845171183,2.784166225,-0.574992697
9,20000001,21000001,6,37.9274,2,6029,471,486,496,1.825191715,1.625437334,1.768902041,0.287916379
9,21000001,22000001,6,38.277,15,3921,486,364,275,2.373759867,2.007705764,2.127620799,0.307567871
9,22000001,23000001,6,36.6447,2,4755,529,381,584,1.486204569,0.450750548,0.739079997,0.746233458
9,23000001,24000001,6,37.1614,3,6127,466,373,818,-0.393194094,-0.744965078,-1.64153993,0.19229722
9,24000001,25000001,6,35.7507,0,5505,497,308,749,-1.221250821,-0.447945188,-1.259304422,-1.507171696
9,25000001,26000001,6,35.5066,1,5400,495,305,735,3.397225198,2.731963901,3.06243577,0.421851144
9,26000001,27000001,6,37.4981,3,5694,481,487,666,2.064843673,1.467946844,0.552254159,-1.168643958
9,27000001,28000001,6,39.5313,4,6503,467,510,745,3.714519556,2.279579284,2.284381662,0.746122523
9,28000001,29000001,6,35.9571,0,5162,464,387,775,1.185327085,1.059255634,0.146052271,0.482875211
9,29000001,30000001,6,35.1163,3,4909,557,305,698,-0.009422753,0.039269861,1.020259085,-0.472080771
9,30000001,31000001,6,34.6212,0,5045,551,207,686,1.427577439,1.395969069,1.23467313,-0.663710225
9,31000001,32000001,6,35.7735,1,4835,521,271,757,2.730214436,2.227857771,2.944417855,1.05599405
9,32000001,33000001,6,39.8876,8,5315,546,505,595,2.64425624,0.906475873,-0.367817087,-0.825214276
9,33000001,34000001,6,43.807,12,6793,558,1006,174,1.249530214,1.353110081,0.749209655,0.298875868
9,34000001,35000001,6,46.0005,28,3927,518,997,205,1.222556209,1.587505002,1.23215894,-0.778990306
9,35000001,36000001,6,44.7248,25,5397,576,711,131,1.768151654,1.045704584,0.363857151,-0.123580156
9,36000001,37000001,6,44.8232,12,6821,559,1162,226,0.417427049,1.117336268,1.872452866,0.826947133
9,37000001,38000001,6,43.1856,17,6297,594,971,220,0.659713625,1.362260169,0.005627189,-0.57894168
9,38000001,39000001,6,43.8817,9,3726,583,686,395,-1.121754636,-0.497001658,0.172148343,-0.51205099
9,39000001,40000001,6,36.0406,7,854,498,502,14,1.705834136,0.691711254,1.081751625,1.168953951
9,40000001,41000001,6,33.0653,4,601,413,481,27,1.782284631,0.548726708,1.070778143,-0.431635695
9,41000001,42000001,6,36.147,8,150,462,524,9,2.766300338,2.975918008,1.83828683,0.782343991
9,70000001,71000001,6,40.166,12,4573,499,697,653,1.594987029,0.589352538,2.177925687,-1.929330876
9,71000001,72000001,6,40.5136,9,7225,495,540,360,1.235047566,1.792179603,3.223478061,-0.708706706
9,72000001,73000001,6,39.1838,3,5860,468,636,580,1.634006295,2.206445832,0.731187947,-0.888833491
9,73000001,74000001,6,39.09,4,6036,494,727,735,1.428279007,0.81324013,1.06974941,-0.556849422
9,74000001,75000001,6,38.6875,1,6021,392,684,629,2.400155622,2.639962103,1.766216634,0.577717265
9,75000001,76000001,6,35.302,0,5200,489,337,855,2.706078654,2.67340262,1.145068803,2.524511709
9,76000001,77000001,6,38.3385,7,5485,519,618,802,1.465270142,1.413451679,0.479044948,-1.147916046
9,77000001,78000001,6,39.0239,3,7227,477,413,922,2.281362004,2.092586281,2.706552192,-2.488488907
9,78000001,79000001,6,41.6898,9,5795,487,850,567,1.786090417,0.884384063,2.397625491,-1.460345703
9,79000001,80000001,6,39.3562,3,7568,485,522,333,1.363617895,1.09000775,1.894674706,0.783906701
9,80000001,81000001,6,39.33,2,6169,453,454,325,1.374187356,0.968463613,0.542912255,-0.318463559
9,81000001,82000001,6,38.7873,1,5883,411,432,409,1.388753843,1.125174906,0.996372929,-0.494620089
9,82000001,83000001,6,36.7611,0,5499,502,285,609,0.694077457,1.144027179,1.133933308,-0.485626503
9,83000001,84000001,6,40.578,1,6479,451,673,328,2.525784274,1.110621339,2.269071991,-0.254932358
9,84000001,85000001,6,38.4508,1,5698,426,368,714,0.816142492,0.270262508,-0.759549281,0.443784308
9,85000001,86000001,6,40.6327,8,4622,528,672,708,1.594046864,-0.711373063,-0.100725239,-1.414749327
9,86000001,87000001,6,41.2054,1,5412,437,575,938,1.711968099,1.019572178,0.827800454,0.436844716
9,87000001,88000001,6,40.5158,5,7112,542,626,797,2.333542243,0.711971795,1.575966032,0.649126348
9,88000001,89000001,6,40.7197,6,5319,506,564,199,0.740478305,0.357389009,-0.546993615,0.925571943
9,89000001,90000001,6,43.8782,10,6550,431,632,580,1.027027078,0.346473407,0.43233876,0.073197632
9,90000001,91000001,6,43.1641,6,6008,532,598,208,0.389563225,0.469783164,-0.532532137,-0.888973492
9,91000001,92000001,6,41.1569,6,6242,383,327,699,2.129594262,1.926341488,2.861039835,-1.046666243
9,92000001,93000001,6,42.0172,5,5337,487,406,651,0.955493887,2.235049633,1.191040899,0.866491138
9,93000001,94000001,6,43.0114,12,6290,629,562,490,2.039567973,1.869779522,1.615403865,0.581905223
9,94000001,95000001,6,44.9173,13,7179,572,802,241,2.132536959,0.941059401,0.801497315,1.906562458
9,95000001,96000001,6,45.597,18,5963,542,481,447,0.832080403,0.827065958,1.177433452,-1.675656676
9,96000001,97000001,6,43.2139,9,6037,539,831,328,1.717323012,0.653527741,1.702753682,-0.357929717
9,97000001,98000001,6,43.3624,17,6938,464,547,520,2.164917693,0.569459925,0.460214105,0.727210563
9,98000001,99000001,6,42.6523,20,6581,581,908,458,1.805272355,1.098169976,0.085823403,0.032493057
9,99000001,100000001,6,43.8889,22,5651,614,913,439,2.580681927,2.261684957,1.932947934,-0.725569441
9,100000001,101000001,6,45.6175,7,5731,622,835,335,0.37217711,1.903474274,0.713879691,-1.006465005
9,101000001,102000001,6,39.8118,7,5327,731,599,697,2.809491703,2.192248263,3.264834178,-0.758122822
9,102000001,103000001,6,39.1527,7,6051,608,565,586,-0.255549035,0.771632879,0.83485243,-0.563612749
9,103000001,104000001,6,37.6682,6,3893,534,384,841,2.270694739,1.180047272,1.544603754,0.342299398
9,104000001,105000001,6,34.8481,0,2498,625,268,694,-0.072005735,0.977473344,-0.792369583,0.305780212
9,105000001,106000001,6,35.5861,2,3793,555,309,766,1.269358355,-0.096254541,0.833239889,-0.780155494
9,106000001,107000001,6,39.7982,5,5216,511,729,533,0.606882479,0.296884855,0.705017211,0.346603176
9,107000001,108000001,6,39.1866,6,5906,586,580,551,2.602732377,2.4721589,0.974723814,-1.006790075
9,108000001,109000001,6,39.3916,1,6892,594,530,848,0.678246413,0.449149652,0.518827775,-1.306082822
9,109000001,110000001,6,43.1437,5,6857,498,1064,676,0.254875936,-0.192863561,1.235848604,-0.817790451
9,110000001,111000001,6,40.7985,5,6695,537,649,659,2.034525298,1.417554659,0.955052545,-0.514068395
9,111000001,112000001,6,43.0439,7,5973,503,775,412,2.72917446,3.177595369,4.050392299,0.654880572
9,112000001,113000001,6,38.4731,3,4838,596,560,116,0.583977155,1.281719305,0.463088692,1.195485472
9,113000001,114000001,6,40.8298,8,7312,584,937,119,0.968440656,0.441333149,0.162673544,1.162557974
9,114000001,115000001,6,41.8603,25,5887,649,816,256,1.68309395,1.239790155,0.398647107,2.053933136
9,115000001,116000001,6,46.0822,19,5460,580,1016,163,0.556767157,-0.352766474,-0.198899781,1.099402068
9,116000001,117000001,6,44.8911,4,5197,551,1015,133,-0.746272584,-0.25266627,0.507142065,-0.488568547
9,117000001,118000001,6,38.476,1,4942,613,646,105,0.643869,1.183221612,2.093920833,-0.077269408
9,118000001,119000001,6,41.7235,1,6143,514,989,509,1.679904082,-0.405464306,0.776931913,-0.195497891
9,119000001,120000001,6,39.2223,3,5143,551,726,980,-0.172666738,-0.655021679,0.646083364,0.512897794
9,120000001,121000001,6,37.55,0,5080,561,605,881,1.953327363,1.292854164,-0.309883749,-0.815863996
9,121000001,122000001,6,41.2013,1,5863,618,837,950,0.466725189,0.93110139,0.116695829,-1.840929436
9,122000001,123000001,6,42.2062,10,6678,617,961,315,1.212826407,1.432016211,1.572035019,0.448895432
9,123000001,124000001,6,47.0408,16,4656,570,1084,118,1.260963594,1.521386733,2.242534492,0.764083203
9,124000001,125000001,6,41.1021,10,5742,630,826,351,4.053611719,1.279951525,1.944705806,-0.061662065
9,125000001,126000001,6,44.5041,13,5518,612,998,403,0.97065804,0.522875338,0.079862047,-1.677154837
9,126000001,127000001,6,45.7229,16,7354,501,1260,99,1.138417321,0.950848624,0.936239465,0.015961536
9,127000001,128000001,6,43.5267,7,7229,474,1090,139,4.18273513,2.511739689,3.487008942,0.995538707
9,128000001,129000001,6,47.1832,20,5147,630,847,237,1.590616965,2.612030059,1.670661,-0.262761949
9,129000001,130000001,6,50.7127,43,6823,482,1417,133,2.619575915,3.00309497,1.856545067,-0.939033648
9,130000001,131000001,6,51.3973,29,8619,414,1763,112,0.674479342,1.081839506,-0.712416136,-0.668060742
9,131000001,132000001,6,50.7426,36,5879,451,1445,115,0.581921783,0.78874474,-0.178160063,-0.466091108
9,132000001,133000001,6,46.0149,22,6102,412,1123,108,2.038072137,1.475167649,1.384915079,-0.801350605
9,133000001,134000001,6,47.8433,16,8640,508,1055,98,-0.211358599,1.118647796,0.105901101,-1.484832952
9,134000001,135000001,6,48.3299,20,7112,506,976,292,1.040951118,1.345008635,0.931233101,-0.470081292
9,135000001,136000001,6,54.4773,43,5017,408,811,170,1.256089184,0.020792425,1.061898506,0.804976274
X,2000001,3000001,6,41.1016,10,1215,326,917,307,1.825497636,1.229750988,0.534124983,1.323378733
X,3000001,4000001,6,42.6624,15,2536,446,681,349,0.873156862,1.634119258,1.954886441,-0.851063191
X,4000001,5000001,6,37.6104,0,3521,479,428,734,3.736734298,2.275593128,1.840492056,0.821930837
X,5000001,6000001,6,37.8176,2,3714,420,427,681,0.095681542,0.368822077,-0.198585086,0.781290038
X,6000001,7000001,6,40.0241,1,4450,411,463,724,1.026269844,-0.097542181,-1.203472829,-1.335060337
X,7000001,8000001,6,39.8455,2,2860,357,386,733,3.328411218,3.584267569,2.682930476,-1.625506526
X,8000001,9000001,6,39.0281,3,3278,413,406,662,0.611970175,0.621108582,0.910720264,1.101989943
X,9000001,10000001,6,44.8368,8,4497,372,718,205,3.282423748,1.977354579,2.500263359,-1.581143208
X,10000001,11000001,6,40.3663,4,3656,451,414,186,1.742887777,0.610645599,0.076305911,-2.105442503
X,11000001,12000001,6,39.1864,5,1915,495,386,482,1.604158029,0.366386836,0.572309364,1.658835607
X,12000001,13000001,6,40.1582,4,3215,387,509,499,1.127520597,0.139608174,0.251045713,-0.333914352
X,13000001,14000001,6,40.9742,7,3958,468,547,417,-0.222257586,0.924216399,0.727184397,-0.049168578
X,14000001,15000001,6,37.8315,1,2593,538,352,689,2.65096541,2.311780269,3.095377071,-1.770286386
X,15000001,16000001,6,39.6576,7,3382,519,542,608,2.117136151,0.608136379,0.607438246,0.815787503
X,16000001,17000001,6,41.2977,5,5430,501,725,340,2.45087549,1.903595885,2.320920677,-1.441942045
X,17000001,18000001,6,41.769,5,2780,470,422,758,1.968020721,2.270128477,2.538149693,0.486607115
X,18000001,19000001,6,42.2069,5,3957,593,868,658,0.206669334,-0.339668477,0.124804829,-0.019531473
X,19000001,20000001,6,43.0238,6,3506,532,791,504,2.02408175,0.795515292,0.82191549,0.845615545
X,20000001,21000001,6,38.8761,3,2751,635,427,531,0.263337014,-0.33235151,-0.562501617,-0.677243372
X,21000001,22000001,6,38.1556,6,3689,503,430,542,0.163817416,1.230264504,0.287086002,0.245077747
X,22000001,23000001,6,37.9586,0,3128,626,394,386,2.02958385,1.5861911,0.489321328,0.765752702
X,23000001,24000001,6,41.2228,8,3943,518,842,530,3.676003547,1.494392401,2.603533991,-1.057654271
X,24000001,25000001,6,41.3711,12,4613,579,793,680,2.958967235,3.086951874,1.76606817,-2.669212283
X,25000001,26000001,6,37.4715,0,2161,631,320,685,1.209013401,1.444270304,0.675498139,0.992331372
X,26000001,27000001,6,36.3057,1,2596,611,269,661,-0.015704243,-0.743178714,0.724186451,-0.61322062
X,27000001,28000001,6,36.6365,1,1340,573,362,743,2.75729339,1.62124579,1.674778334,-0.305789418
X,28000001,29000001,6,36.1388,0,2106,560,380,539,2.968274873,2.439719013,1.863675199,-0.257125274
X,29000001,30000001,6,36.5383,0,2617,460,452,363,0.176334723,0.374624251,1.032800407,-0.407946099
X,30000001,31000001,6,39.5155,5,3024,542,531,681,2.049163184,1.491631634,0.722959859,-2.335127615
